Animal,latitude,longitude,open_dt
dog,42.28387462871487,-71.07155053205975,2020-12-01 03:29:00
dog,42.30659214948887,-71.1247711246109,2020-12-01 04:34:00
dog,42.31122004502294,-71.1087602871225,2020-12-02 04:32:00
dog,42.38919945524604,-71.00849026677461,2020-12-04 06:50:00
dog,42.28942409560708,-71.0869826589464,2020-12-04 14:22:00
dog,42.38054952320391,-71.06224040651028,2020-12-05 03:27:00
dog,42.335679500377374,-71.04221046102192,2020-12-06 04:54:07
dog,42.27546964966114,-71.14601082994014,2020-12-07 03:30:00
dog,42.27838963222632,-71.13356079515405,2020-12-07 08:22:00
dog,42.26208965910075,-71.15071087051277,2020-12-07 14:24:00
dog,42.36636795924618,-71.12560784451794,2020-12-08 02:33:00
dog,42.3744431011454,-71.06036092107259,2020-12-09 12:05:23
dog,42.33549954637898,-71.07674053928542,2020-12-11 11:39:00
dog,42.37936148440461,-71.0314523398017,2020-12-12 09:37:00
dog,42.33258994170667,-71.02706841226016,2020-12-16 13:10:00
dog,42.282479580077805,-71.09700070344729,2020-12-16 16:53:00
dog,42.31177623460587,-71.05428993514893,2020-12-19 13:27:00
dog,42.29001955109612,-71.07652064071817,2020-12-19 15:02:00
dog,42.3747802956121,-71.06021545297256,2020-12-20 07:07:00
dog,42.374289137016085,-71.0607982003481,2020-12-21 06:50:00
dog,42.333039589554176,-71.10929061800404,2020-12-23 04:49:00
dog,42.28092955420565,-71.07868066564347,2020-12-24 04:52:00
dog,42.36456506145903,-71.02981481277845,2020-12-24 11:40:00
dog,42.36024029884394,-71.14634966411404,2020-12-25 18:42:00
dog,42.36024029884394,-71.14634966411404,2020-12-25 18:47:00
dog,42.32276215076271,-71.11104301607821,2020-12-26 02:52:00
dog,42.27811955212117,-71.07669066736756,2020-12-26 05:41:00
dog,42.33758613500855,-71.0318781366498,2020-12-27 05:04:00
dog,42.27117956110431,-71.08269069607033,2020-12-27 10:22:26
dog,42.31799829481357,-71.06729082095806,2020-12-28 04:58:00
dog,42.34938964130165,-71.15055067393853,2020-12-28 14:56:00
dog,42.29453952302517,-71.05675058573854,2020-12-29 14:07:00
dog,42.26269960922507,-71.11561078973745,2020-12-30 11:21:00
