Animal,latitude,longitude
bat,42.3457495428972,-71.0748705119887
bat,42.35009962185427,-71.1355306386823
bat,42.28962965601174,-71.15203081133774
bat,42.31651959558504,-71.11183066088614
bat,42.25208960881882,-71.11410080973401
bat,42.33590955559307,-71.08395055475164
bat,42.24078969018706,-71.13865087768224
bat,42.28370956825788,-71.08863068188458
bat,42.28592963843512,-71.13919079088912
bat,42.2529296328737,-71.13089084635357
bat,42.27707963191006,-71.13339079765723
bat,42.33069958092357,-71.10226060739251
bat,42.33759954913529,-71.0789805396281
bat,42.29814360096292,-71.1136177058508
bat,42.33029956783255,-71.09235058578331
bat,42.31764957978742,-71.10032063247945
bat,42.31036956525872,-71.08904062320995
bat,42.26780959000447,-71.10265074876024
bat,42.27545962862027,-71.13085079555763
bat,42.35300554877531,-71.16809143155807
bat,42.30231954208404,-71.07116060084262
bat,42.25846962506297,-71.12631082339922
bat,42.27116958604363,-71.10026073613659
bat,42.2711095879806,-71.10144073862345
bat,42.32056058908923,-71.10736764200928
bat,42.313669560966616,-71.08586060858771
bat,42.33416358079811,-71.10241459963103
bat,42.29759960062654,-71.11332070605344
bat,42.28379955720195,-71.0807406638139
bat,42.2965695409652,-71.0698306110876
bat,42.34314355022082,-71.08024253007532
bat,42.33760954874156,-71.0788305390524
bat,42.34982955477337,-71.08416052389617
bat,42.275269620840135,-71.12530078345635
bat,42.34199957281314,-71.09727057089032
bat,42.28421961627533,-71.122980757942
bat,42.314449562386265,-71.08719061007935
bat,42.34010965382684,-71.15841071232154
bat,42.33995963883862,-71.14684068661998
bat,42.31234360360463,-71.11731168252459
bat,42.30933959256944,-71.10869066967811
bat,42.32452959086009,-71.10904063645337
bat,42.28483956332477,-71.08524067192563
bat,42.28572952836787,-71.06048061397676
bat,42.34205963297997,-71.14293067337618
bat,42.2822095602245,-71.0827806719696
bat,42.33887965155496,-71.15645071086517
bat,42.31666954111107,-71.07113056880006
bat,42.34130924217644,-71.14423339723294
bat,42.36029444855839,-71.05827049817206
bat,42.32238498530064,-71.11244160024484
bat,42.28534956271091,-71.08475066957601
bat,42.28534956271091,-71.08475066957601
bat,42.330299567775526,-71.09235058594462
bat,42.31003957873383,-71.09885064588619
bat,42.31306957985439,-71.09972064113208
bat,42.30959960517547,-71.11797068999303
bat,42.292294520110005,-71.05457158611418
bat,42.2894896066702,-71.11660073172553
bat,42.31666954111107,-71.07113056880006
bat,42.28019965405476,-71.1495108266792
bat,42.27960956960642,-71.08930069250086
bat,42.34175966394879,-71.16629072650402
bat,42.28474963156077,-71.13389078155652
bat,42.27901966858234,-71.16001085320174
bat,42.32115958953992,-71.10770064098428
